step,reward,eval_type,seed
250112,2.4,pi,3
250112,1.1,mppi,3
500224,314.4,pi,3
500224,284.1,mppi,3
750080,372.9,pi,3
750080,376.3,mppi,3
1000192,450.2,pi,3
1000192,468.2,mppi,3
1250048,461.7,pi,3
1250048,478.0,mppi,3
1500160,449.8,pi,3
1500160,473.9,mppi,3
1750016,460.4,pi,3
1750016,497.1,mppi,3
2000128,368.7,pi,3
2000128,487.3,mppi,3
2250240,485.8,pi,3
2250240,506.1,mppi,3
2500096,497.1,pi,3
2500096,501.9,mppi,3
2750208,504.6,pi,3
2750208,507.5,mppi,3
3000064,481.6,pi,3
3000064,509.0,mppi,3
3250176,486.8,pi,3
3250176,515.3,mppi,3
