step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,5,0.3204,0.4460,8.8,255.0
250112,mppi,5,0.3919,0.5894,8.25,92.625
500224,pi,5,0.4668,0.9436,0.6,63.2
500224,mppi,5,0.4722,0.9434,3.0,61.125
750080,pi,5,0.4892,0.9502,0.4,54.6
750080,mppi,5,0.4932,0.9531,1.875,46.75
1000192,pi,5,0.4882,0.9442,0.2,61.2
1000192,mppi,5,0.4954,0.9467,1.625,51.5
1250048,pi,5,0.4708,0.9068,2.6,67.2
1250048,mppi,5,0.4956,0.9507,0.625,51.625
1500160,pi,5,0.4846,0.9322,1.0,58.8
1500160,mppi,5,0.5100,0.9526,0.125,52.625
1750016,pi,5,0.5036,0.9354,0.8,56.6
1750016,mppi,5,0.5102,0.9476,0.875,49.25
2000128,pi,5,0.4878,0.9532,0.4,49.2
2000128,mppi,5,0.5115,0.9544,0.25,50.5
2250240,pi,5,0.5154,0.9486,0.4,47.6
2250240,mppi,5,0.5169,0.9536,0.375,45.125
2500096,pi,5,0.4864,0.9390,0.6,52.4
2500096,mppi,5,0.5172,0.9449,1.625,44.5
2750208,pi,5,0.4942,0.9506,0.6,50.4
2750208,mppi,5,0.5072,0.9549,1.5,45.25
3000064,pi,5,0.5282,0.9546,0.2,45.8
3000064,mppi,5,0.5110,0.9495,0.625,45.875
