step,reward,eval_type,seed
250112,5.5,pi,2
250112,3.0,mppi,2
500224,25.0,pi,2
500224,8.3,mppi,2
750080,48.3,pi,2
750080,26.6,mppi,2
1000192,49.1,pi,2
1000192,46.1,mppi,2
1250048,59.6,pi,2
1250048,55.1,mppi,2
1500160,35.3,pi,2
1500160,51.8,mppi,2
1750016,6.8,pi,2
1750016,26.5,mppi,2
2000128,50.5,pi,2
2000128,42.4,mppi,2
2250240,51.1,pi,2
2250240,44.7,mppi,2
