step,reward,eval_type,seed
250112,120.2,pi,3
250112,78.4,mppi,3
500224,315.5,pi,3
500224,320.8,mppi,3
750080,386.6,pi,3
750080,409.1,mppi,3
1000192,440.1,pi,3
1000192,466.8,mppi,3
1250048,433.3,pi,3
1250048,484.2,mppi,3
1500160,479.0,pi,3
1500160,482.7,mppi,3
1750016,474.1,pi,3
1750016,514.7,mppi,3
2000128,379.5,pi,3
2000128,472.3,mppi,3
2250240,481.1,pi,3
2250240,498.5,mppi,3
2500096,489.6,pi,3
2500096,508.2,mppi,3
2750208,471.8,pi,3
2750208,498.9,mppi,3
3000064,494.5,pi,3
3000064,505.7,mppi,3
3250176,518.8,pi,3
3250176,519.2,mppi,3
3500032,491.9,pi,3
3500032,510.4,mppi,3
