step,reward,eval_type,seed
250112,87.4,pi,5
250112,47.3,mppi,5
500224,310.3,pi,5
500224,278.0,mppi,5
750080,318.9,pi,5
750080,360.6,mppi,5
1000192,352.1,pi,5
1000192,357.5,mppi,5
1250048,327.4,pi,5
1250048,325.6,mppi,5
1500160,374.9,pi,5
1500160,372.4,mppi,5
1750016,357.7,pi,5
1750016,369.0,mppi,5
2000128,344.1,pi,5
2000128,362.4,mppi,5
2250240,371.7,pi,5
2250240,374.4,mppi,5
2500096,368.2,pi,5
2500096,375.9,mppi,5
2750208,366.4,pi,5
2750208,373.0,mppi,5
3000064,369.4,pi,5
3000064,368.3,mppi,5
3250176,372.1,pi,5
3250176,374.0,mppi,5
