step,reward,eval_type,seed
250112,59.1,pi,2
250112,59.7,mppi,2
500224,123.2,pi,2
500224,88.2,mppi,2
750080,79.4,pi,2
750080,92.6,mppi,2
1000192,174.1,pi,2
1000192,58.1,mppi,2
1250048,99.8,pi,2
1250048,197.8,mppi,2
1500160,93.6,pi,2
1500160,183.2,mppi,2
1750016,143.2,pi,2
1750016,139.6,mppi,2
2000128,93.7,pi,2
2000128,264.2,mppi,2
2250240,194.7,pi,2
2250240,218.5,mppi,2
2500096,106.1,pi,2
2500096,268.5,mppi,2
2750208,238.9,pi,2
2750208,272.9,mppi,2
3000064,144.7,pi,2
3000064,250.0,mppi,2
3250176,203.6,pi,2
3250176,257.9,mppi,2
3500032,236.0,pi,2
3500032,246.4,mppi,2
3750144,257.4,pi,2
3750144,235.6,mppi,2
4000000,247.2,pi,2
4000000,270.5,mppi,2
4250112,265.7,pi,2
4250112,271.4,mppi,2
4500224,250.2,pi,2
4500224,239.2,mppi,2
