step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.0,mppi,1
500224,0.0,pi,1
500224,2.0,mppi,1
750080,0.0,pi,1
750080,0.8,mppi,1
1000192,0.6,pi,1
1000192,1.7,mppi,1
1250048,0.9,pi,1
1250048,1.7,mppi,1
1500160,120.2,pi,1
1500160,91.4,mppi,1
1750016,69.6,pi,1
1750016,185.7,mppi,1
2000128,133.3,pi,1
2000128,178.9,mppi,1
2250240,11.0,pi,1
2250240,3.3,mppi,1
2500096,5.1,pi,1
2500096,6.2,mppi,1
2750208,2.9,pi,1
2750208,113.5,mppi,1
3000064,145.0,pi,1
3000064,99.3,mppi,1
3250176,243.4,pi,1
3250176,174.9,mppi,1
