task,seed,step,reward
CartpoleSwingup,2,17694720,239.7124
CartpoleSwingup,2,18677760,242.7903
CartpoleSwingup,2,19660800,257.2101
CartpoleSwingup,2,20643840,259.9348
CartpoleSwingup,2,21626880,282.7477
CartpoleSwingup,2,22609920,292.5578
CartpoleSwingup,2,23592960,322.4263
CartpoleSwingup,2,24576000,345.0142
CartpoleSwingup,2,25559040,339.5535
CartpoleSwingup,2,26542080,392.2628
CartpoleSwingup,2,27525120,408.6777
CartpoleSwingup,2,28508160,411.8019
CartpoleSwingup,2,29491200,448.1932
CartpoleSwingup,2,30474240,450.0814
CartpoleSwingup,2,31457280,471.3312
CartpoleSwingup,2,32440320,472.9113
CartpoleSwingup,2,33423360,517.5777
CartpoleSwingup,2,34406400,574.3748
CartpoleSwingup,2,35389440,676.9160
CartpoleSwingup,2,36372480,759.9393
CartpoleSwingup,2,37355520,799.0243
CartpoleSwingup,2,38338560,702.2793
CartpoleSwingup,2,39321600,589.2495
CartpoleSwingup,2,40304640,794.7959
CartpoleSwingup,2,41287680,800.2810
CartpoleSwingup,2,42270720,799.5000
CartpoleSwingup,2,43253760,748.3503
CartpoleSwingup,2,44236800,814.7974
CartpoleSwingup,2,45219840,791.0001
CartpoleSwingup,2,46202880,796.0757
CartpoleSwingup,2,47185920,765.6273
CartpoleSwingup,2,48168960,782.5461
CartpoleSwingup,2,49152000,793.4915
CartpoleSwingup,2,50135040,798.1558
CartpoleSwingup,2,51118080,230.2835
CartpoleSwingup,2,52101120,762.6428
CartpoleSwingup,2,53084160,807.1411
CartpoleSwingup,2,54067200,827.8030
CartpoleSwingup,2,55050240,229.9760
CartpoleSwingup,2,56033280,833.7842
CartpoleSwingup,2,57016320,703.5428
CartpoleSwingup,2,57999360,785.1320
CartpoleSwingup,2,58982400,800.1581
CartpoleSwingup,2,59965440,826.3607
CartpoleSwingup,2,60948480,832.0490
CartpoleSwingup,2,61931520,822.4923
CartpoleSwingup,2,62914560,315.6335
CartpoleSwingup,2,63897600,815.3260
CartpoleSwingup,2,64880640,823.3705
CartpoleSwingup,2,65863680,835.9354
CartpoleSwingup,2,66846720,334.7654
CartpoleSwingup,2,67829760,809.9924
CartpoleSwingup,2,68812800,833.0607
CartpoleSwingup,2,69795840,806.8945
CartpoleSwingup,2,70778880,830.2949
CartpoleSwingup,2,71761920,350.7059
CartpoleSwingup,2,72744960,823.6227
CartpoleSwingup,2,73728000,224.8187
CartpoleSwingup,2,74711040,725.5120
CartpoleSwingup,3,1966080,184.1354
CartpoleSwingup,3,2949120,188.0513
CartpoleSwingup,3,3932160,165.3055
CartpoleSwingup,3,4915200,171.6920
CartpoleSwingup,3,5898240,172.4771
CartpoleSwingup,3,6881280,177.6558
CartpoleSwingup,3,7864320,175.5900
CartpoleSwingup,3,8847360,179.2405
CartpoleSwingup,3,9830400,180.6359
CartpoleSwingup,3,10813440,184.8484
CartpoleSwingup,3,11796480,186.9670
CartpoleSwingup,3,12779520,195.1648
CartpoleSwingup,3,13762560,198.0140
CartpoleSwingup,3,14745600,210.4615
CartpoleSwingup,3,15728640,220.2333
CartpoleSwingup,3,16711680,223.1327
CartpoleSwingup,3,17694720,223.8500
CartpoleSwingup,3,18677760,221.2210
CartpoleSwingup,3,19660800,235.0136
CartpoleSwingup,3,20643840,235.0209
CartpoleSwingup,3,21626880,251.2143
CartpoleSwingup,3,22609920,251.9423
CartpoleSwingup,3,23592960,269.9506
CartpoleSwingup,3,24576000,285.4586
CartpoleSwingup,3,25559040,286.1003
CartpoleSwingup,3,26542080,302.7620
CartpoleSwingup,3,27525120,325.5602
CartpoleSwingup,3,28508160,347.2465
CartpoleSwingup,3,29491200,347.2029
CartpoleSwingup,3,30474240,376.7578
CartpoleSwingup,3,31457280,385.3965
CartpoleSwingup,3,32440320,413.5716
CartpoleSwingup,3,33423360,415.1354
CartpoleSwingup,3,34406400,459.4836
CartpoleSwingup,3,35389440,480.9849
CartpoleSwingup,3,36372480,493.8521
CartpoleSwingup,3,37355520,542.5302
CartpoleSwingup,3,38338560,610.9427
CartpoleSwingup,3,39321600,609.6436
CartpoleSwingup,3,40304640,715.2620
CartpoleSwingup,3,41287680,737.2630
CartpoleSwingup,3,42270720,285.1743
CartpoleSwingup,3,43253760,699.0480
CartpoleSwingup,3,44236800,745.7751
CartpoleSwingup,3,45219840,797.7158
CartpoleSwingup,3,46202880,800.3897
CartpoleSwingup,3,47185920,182.2484
CartpoleSwingup,3,48168960,805.4446
CartpoleSwingup,3,49152000,690.2970
CartpoleSwingup,3,50135040,790.5162
CartpoleSwingup,3,51118080,675.1594
CartpoleSwingup,3,52101120,728.7100
CartpoleSwingup,3,53084160,768.1234
CartpoleSwingup,3,54067200,653.2353
CartpoleSwingup,3,55050240,534.3856
CartpoleSwingup,3,56033280,543.8501
CartpoleSwingup,3,57016320,530.4208
CartpoleSwingup,3,57999360,532.9473
CartpoleSwingup,3,58982400,528.1921
CartpoleSwingup,3,59965440,522.6288
CartpoleSwingup,3,60948480,503.4990
CartpoleSwingup,3,61931520,478.8224
CartpoleSwingup,3,62914560,492.2763
CartpoleSwingup,3,63897600,499.5488
CartpoleSwingup,3,64880640,496.7482
CartpoleSwingup,3,65863680,487.1868
CartpoleSwingup,3,66846720,478.2277
CartpoleSwingup,3,67829760,472.8835
CartpoleSwingup,3,68812800,473.4317
CartpoleSwingup,3,69795840,462.9834
CartpoleSwingup,3,70778880,464.1637
CartpoleSwingup,3,71761920,461.3578
CartpoleSwingup,3,72744960,464.1993
CartpoleSwingup,3,73728000,457.8955
CartpoleSwingup,3,74711040,459.0026
CartpoleSwingup,4,1966080,195.9490
CartpoleSwingup,4,2949120,200.0697
CartpoleSwingup,4,3932160,186.5232
CartpoleSwingup,4,4915200,187.5718
CartpoleSwingup,4,5898240,172.5163
CartpoleSwingup,4,6881280,171.4776
CartpoleSwingup,4,7864320,173.7501
CartpoleSwingup,4,8847360,177.9995
CartpoleSwingup,4,9830400,182.5491
CartpoleSwingup,4,10813440,190.6233
CartpoleSwingup,4,11796480,192.7383
CartpoleSwingup,4,12779520,209.2469
CartpoleSwingup,4,13762560,222.6463
CartpoleSwingup,4,14745600,232.4901
CartpoleSwingup,4,15728640,238.5334
CartpoleSwingup,4,16711680,234.7341
CartpoleSwingup,4,17694720,243.8563
CartpoleSwingup,4,18677760,239.0085
CartpoleSwingup,4,19660800,269.6100
CartpoleSwingup,4,20643840,264.6029
CartpoleSwingup,4,21626880,286.5126
CartpoleSwingup,4,22609920,308.7466
CartpoleSwingup,4,23592960,311.6401
CartpoleSwingup,4,24576000,331.1859
CartpoleSwingup,4,25559040,398.0370
CartpoleSwingup,4,26542080,491.9818
CartpoleSwingup,4,27525120,479.8064
CartpoleSwingup,4,28508160,730.5663
CartpoleSwingup,4,29491200,759.9353
CartpoleSwingup,4,30474240,797.9413
CartpoleSwingup,4,31457280,666.9357
CartpoleSwingup,4,32440320,722.4637
CartpoleSwingup,4,33423360,779.1190
CartpoleSwingup,4,34406400,810.6247
CartpoleSwingup,4,35389440,793.8801
CartpoleSwingup,4,36372480,709.5221
CartpoleSwingup,4,37355520,734.1500
CartpoleSwingup,4,38338560,779.0616
CartpoleSwingup,4,39321600,798.3065
CartpoleSwingup,4,40304640,804.8773
CartpoleSwingup,4,41287680,763.3351
CartpoleSwingup,4,42270720,796.4237
CartpoleSwingup,4,43253760,767.7911
CartpoleSwingup,4,44236800,767.8941
CartpoleSwingup,4,45219840,775.0112
CartpoleSwingup,4,46202880,755.0306
CartpoleSwingup,4,47185920,262.9074
CartpoleSwingup,4,48168960,805.1180
CartpoleSwingup,4,49152000,809.9336
CartpoleSwingup,4,50135040,832.5936
CartpoleSwingup,4,51118080,400.8845
CartpoleSwingup,4,52101120,529.6166
CartpoleSwingup,4,53084160,790.1046
CartpoleSwingup,4,54067200,808.9493
CartpoleSwingup,4,55050240,823.3146
CartpoleSwingup,4,56033280,806.6731
CartpoleSwingup,4,57016320,761.8439
CartpoleSwingup,4,57999360,614.6492
CartpoleSwingup,4,58982400,832.5911
CartpoleSwingup,4,59965440,837.2996
CartpoleSwingup,4,60948480,826.8501
CartpoleSwingup,4,61931520,813.8179
CartpoleSwingup,4,62914560,765.4235
CartpoleSwingup,4,63897600,772.1396
CartpoleSwingup,4,64880640,771.9937
CartpoleSwingup,4,65863680,804.0684
CartpoleSwingup,4,66846720,820.1941
CartpoleSwingup,4,67829760,799.2668
CartpoleSwingup,4,68812800,800.2700
CartpoleSwingup,4,69795840,774.5702
CartpoleSwingup,4,70778880,755.7416
CartpoleSwingup,4,71761920,715.4458
CartpoleSwingup,4,72744960,800.7156
CartpoleSwingup,4,73728000,785.5148
CartpoleSwingup,4,74711040,805.6815
CartpoleSwingup,5,1966080,199.5638
CartpoleSwingup,5,2949120,203.3142
CartpoleSwingup,5,3932160,179.4600
CartpoleSwingup,5,4915200,173.7526
CartpoleSwingup,5,5898240,166.9008
CartpoleSwingup,5,6881280,177.0452
CartpoleSwingup,5,7864320,184.5812
CartpoleSwingup,5,8847360,193.4791
CartpoleSwingup,5,9830400,192.3471
CartpoleSwingup,5,10813440,202.0398
CartpoleSwingup,5,11796480,202.9020
CartpoleSwingup,5,12779520,218.1241
CartpoleSwingup,5,13762560,216.3170
CartpoleSwingup,5,14745600,226.3299
CartpoleSwingup,5,15728640,228.5220
CartpoleSwingup,5,16711680,226.6906
CartpoleSwingup,5,17694720,228.7946
CartpoleSwingup,5,18677760,224.0781
CartpoleSwingup,5,19660800,246.7887
CartpoleSwingup,5,20643840,247.6737
CartpoleSwingup,5,21626880,258.1713
CartpoleSwingup,5,22609920,265.8536
CartpoleSwingup,5,23592960,292.9315
CartpoleSwingup,5,24576000,294.0915
CartpoleSwingup,5,25559040,335.6066
CartpoleSwingup,5,26542080,347.0334
CartpoleSwingup,5,27525120,366.9048
CartpoleSwingup,5,28508160,393.1564
CartpoleSwingup,5,29491200,418.5008
CartpoleSwingup,5,30474240,458.1912
CartpoleSwingup,5,31457280,514.8300
CartpoleSwingup,5,32440320,560.6312
CartpoleSwingup,5,33423360,568.1678
CartpoleSwingup,5,34406400,652.7380
CartpoleSwingup,5,35389440,684.6510
CartpoleSwingup,5,36372480,639.3044
CartpoleSwingup,5,37355520,757.4271
CartpoleSwingup,5,38338560,722.3700
CartpoleSwingup,5,39321600,776.9153
CartpoleSwingup,5,40304640,823.6440
CartpoleSwingup,5,41287680,785.0063
CartpoleSwingup,5,42270720,740.1570
CartpoleSwingup,5,43253760,797.4045
CartpoleSwingup,5,44236800,816.5611
CartpoleSwingup,5,45219840,709.9923
CartpoleSwingup,5,46202880,817.3479
CartpoleSwingup,5,47185920,838.7662
CartpoleSwingup,5,48168960,733.4358
CartpoleSwingup,5,49152000,306.3976
CartpoleSwingup,5,50135040,583.4034
CartpoleSwingup,5,51118080,609.5234
CartpoleSwingup,5,52101120,789.5991
CartpoleSwingup,5,53084160,811.6777
CartpoleSwingup,5,54067200,792.3763
CartpoleSwingup,5,55050240,818.0496
CartpoleSwingup,5,56033280,831.9857
CartpoleSwingup,5,57016320,373.1048
CartpoleSwingup,5,57999360,485.7606
CartpoleSwingup,5,58982400,518.6027
CartpoleSwingup,5,59965440,519.0635
CartpoleSwingup,5,60948480,485.6262
CartpoleSwingup,5,61931520,487.0334
CartpoleSwingup,5,62914560,451.6340
CartpoleSwingup,5,63897600,463.1329
CartpoleSwingup,5,64880640,441.2935
CartpoleSwingup,5,65863680,439.5195
CartpoleSwingup,5,66846720,433.3424
CartpoleSwingup,5,67829760,408.2916
CartpoleSwingup,5,68812800,420.4467
CartpoleSwingup,5,69795840,410.3522
CartpoleSwingup,5,70778880,425.1730
CartpoleSwingup,5,71761920,408.0794
CartpoleSwingup,5,72744960,422.0261
CartpoleSwingup,5,73728000,396.3411
CartpoleSwingup,5,74711040,408.1566
