task,seed,step,reward
FingerSpin,3,51118080,398.8979
FingerSpin,3,52101120,399.7871
FingerSpin,3,53084160,397.7793
FingerSpin,3,54067200,398.7129
FingerSpin,3,55050240,398.1294
FingerSpin,3,56033280,399.4390
FingerSpin,3,57016320,398.9136
FingerSpin,3,57999360,399.7119
FingerSpin,3,58982400,399.1455
FingerSpin,3,59965440,399.7280
FingerSpin,3,60948480,399.6387
FingerSpin,3,61931520,400.1958
FingerSpin,3,62914560,398.7725
FingerSpin,3,63897600,400.0566
FingerSpin,3,64880640,399.2085
FingerSpin,3,65863680,399.7539
FingerSpin,3,66846720,398.9907
FingerSpin,3,67829760,399.5464
FingerSpin,3,68812800,399.4780
FingerSpin,3,69795840,398.8936
FingerSpin,3,70778880,399.7769
FingerSpin,3,71761920,399.5059
FingerSpin,3,72744960,399.5005
FingerSpin,3,73728000,399.3804
FingerSpin,3,74711040,399.3867
FingerSpin,4,1966080,0.7065
FingerSpin,4,2949120,2.7354
FingerSpin,4,3932160,12.5552
FingerSpin,4,4915200,40.5444
FingerSpin,4,5898240,76.7324
FingerSpin,4,6881280,119.4966
FingerSpin,4,7864320,162.6660
FingerSpin,4,8847360,210.1802
FingerSpin,4,9830400,247.9702
FingerSpin,4,10813440,280.5938
FingerSpin,4,11796480,304.4336
FingerSpin,4,12779520,321.7769
FingerSpin,4,13762560,331.8418
FingerSpin,4,14745600,338.4829
FingerSpin,4,15728640,342.2329
FingerSpin,4,16711680,349.2139
FingerSpin,4,17694720,353.2197
FingerSpin,4,18677760,359.7256
FingerSpin,4,19660800,364.1274
FingerSpin,4,20643840,367.6401
FingerSpin,4,21626880,370.8335
FingerSpin,4,22609920,377.0352
FingerSpin,4,23592960,380.8267
FingerSpin,4,24576000,383.4907
FingerSpin,4,25559040,387.8774
FingerSpin,4,26542080,391.0967
FingerSpin,4,27525120,396.2871
FingerSpin,4,28508160,399.9531
FingerSpin,4,29491200,407.4595
FingerSpin,4,30474240,413.0615
FingerSpin,4,31457280,416.9746
FingerSpin,4,32440320,419.7383
FingerSpin,4,33423360,424.3672
FingerSpin,4,34406400,424.4141
FingerSpin,4,35389440,429.7925
FingerSpin,4,36372480,429.4443
FingerSpin,4,37355520,431.5044
FingerSpin,4,38338560,433.5195
FingerSpin,4,39321600,436.9761
FingerSpin,4,40304640,438.3809
FingerSpin,4,41287680,443.2183
FingerSpin,4,42270720,444.2715
FingerSpin,4,43253760,445.7236
FingerSpin,4,44236800,448.2300
FingerSpin,4,45219840,439.9321
FingerSpin,4,46202880,442.3521
FingerSpin,4,47185920,446.9604
FingerSpin,4,48168960,449.7261
FingerSpin,4,49152000,433.6147
FingerSpin,4,50135040,437.0054
FingerSpin,4,51118080,424.0552
FingerSpin,4,52101120,433.3643
FingerSpin,4,53084160,436.4380
FingerSpin,4,54067200,444.3359
FingerSpin,4,55050240,447.6680
FingerSpin,4,56033280,448.7373
FingerSpin,4,57016320,401.9873
FingerSpin,4,57999360,408.6079
FingerSpin,4,58982400,414.0366
FingerSpin,4,59965440,421.4038
FingerSpin,4,60948480,433.0996
FingerSpin,4,61931520,438.8848
FingerSpin,4,62914560,441.7998
FingerSpin,4,63897600,445.4331
FingerSpin,4,64880640,445.4917
FingerSpin,4,65863680,446.6694
FingerSpin,4,66846720,433.9395
FingerSpin,4,67829760,445.0078
FingerSpin,4,68812800,422.1738
FingerSpin,4,69795840,429.8091
FingerSpin,4,70778880,437.1587
FingerSpin,4,71761920,443.8784
FingerSpin,4,72744960,441.6504
FingerSpin,4,73728000,443.1421
FingerSpin,4,74711040,445.9106
FingerSpin,5,1966080,0.4697
FingerSpin,5,2949120,0.6616
FingerSpin,5,3932160,1.6265
FingerSpin,5,4915200,1.5161
FingerSpin,5,5898240,2.4707
FingerSpin,5,6881280,6.8999
FingerSpin,5,7864320,30.7275
FingerSpin,5,8847360,47.8740
FingerSpin,5,9830400,55.4414
FingerSpin,5,10813440,77.4712
FingerSpin,5,11796480,104.0220
FingerSpin,5,12779520,139.3921
FingerSpin,5,13762560,174.1880
FingerSpin,5,14745600,200.4019
FingerSpin,5,15728640,224.9028
FingerSpin,5,16711680,252.6152
FingerSpin,5,17694720,272.4492
FingerSpin,5,18677760,301.1797
FingerSpin,5,19660800,322.1426
FingerSpin,5,20643840,341.3413
FingerSpin,5,21626880,359.3770
FingerSpin,5,22609920,378.9570
FingerSpin,5,23592960,401.8882
FingerSpin,5,24576000,409.7544
FingerSpin,5,25559040,429.4541
FingerSpin,5,26542080,436.8789
FingerSpin,5,27525120,451.3267
FingerSpin,5,28508160,455.5776
FingerSpin,5,29491200,473.6226
FingerSpin,5,30474240,487.7993
FingerSpin,5,31457280,499.7139
FingerSpin,5,32440320,484.4702
FingerSpin,5,33423360,501.4531
FingerSpin,5,34406400,520.0850
FingerSpin,5,35389440,531.7734
FingerSpin,5,36372480,540.3447
FingerSpin,5,37355520,546.5273
FingerSpin,5,38338560,552.0786
FingerSpin,5,39321600,502.0234
FingerSpin,5,40304640,519.9365
FingerSpin,5,41287680,532.3950
FingerSpin,5,42270720,542.6738
FingerSpin,5,43253760,556.1021
FingerSpin,5,44236800,564.3711
FingerSpin,5,45219840,570.7251
FingerSpin,5,46202880,576.1260
FingerSpin,5,47185920,580.0908
FingerSpin,5,48168960,567.2061
FingerSpin,5,49152000,579.4644
FingerSpin,5,50135040,585.6147
FingerSpin,5,51118080,589.7983
FingerSpin,5,52101120,574.6099
FingerSpin,5,53084160,585.8257
FingerSpin,5,54067200,595.0137
FingerSpin,5,55050240,599.3169
FingerSpin,5,56033280,602.5684
FingerSpin,5,57016320,600.2451
FingerSpin,5,57999360,603.8604
FingerSpin,5,58982400,602.7861
FingerSpin,5,59965440,608.9434
FingerSpin,5,60948480,577.0049
FingerSpin,5,61931520,607.1055
FingerSpin,5,62914560,616.7417
FingerSpin,5,63897600,620.5239
FingerSpin,5,64880640,488.2993
FingerSpin,5,65863680,522.7017
FingerSpin,5,66846720,551.1411
FingerSpin,5,67829760,570.4028
FingerSpin,5,68812800,584.0420
FingerSpin,5,69795840,588.8286
FingerSpin,5,70778880,595.1406
FingerSpin,5,71761920,599.6426
FingerSpin,5,72744960,604.0127
FingerSpin,5,73728000,609.3794
FingerSpin,5,74711040,613.6353
