task,seed,step,reward
FingerSpin,1,57016320,377.8638
FingerSpin,1,57999360,377.7407
FingerSpin,1,58982400,377.3066
FingerSpin,1,59965440,377.5122
FingerSpin,1,60948480,369.3379
FingerSpin,1,61931520,375.1875
FingerSpin,1,62914560,375.3608
FingerSpin,1,63897600,376.9800
FingerSpin,1,64880640,376.5283
FingerSpin,1,65863680,377.4185
FingerSpin,1,66846720,377.4443
FingerSpin,1,67829760,377.7861
FingerSpin,1,68812800,377.5010
FingerSpin,1,69795840,377.9688
FingerSpin,1,70778880,376.8354
FingerSpin,1,71761920,377.1162
FingerSpin,1,72744960,377.0840
FingerSpin,1,73728000,376.7485
FingerSpin,1,74711040,376.9155
FingerSpin,2,1966080,0.0889
FingerSpin,2,2949120,0.2153
FingerSpin,2,3932160,0.9922
FingerSpin,2,4915200,1.1934
FingerSpin,2,5898240,1.6030
FingerSpin,2,6881280,2.3633
FingerSpin,2,7864320,3.8213
FingerSpin,2,8847360,10.3745
FingerSpin,2,9830400,26.5615
FingerSpin,2,10813440,53.4287
FingerSpin,2,11796480,79.1650
FingerSpin,2,12779520,103.9712
FingerSpin,2,13762560,123.3638
FingerSpin,2,14745600,154.2788
FingerSpin,2,15728640,183.9492
FingerSpin,2,16711680,211.6577
FingerSpin,2,17694720,232.7324
FingerSpin,2,18677760,247.9155
FingerSpin,2,19660800,251.9707
FingerSpin,2,20643840,262.3540
FingerSpin,2,21626880,269.5898
FingerSpin,2,22609920,278.8135
FingerSpin,2,23592960,280.4355
FingerSpin,2,24576000,276.0361
FingerSpin,2,25559040,280.9067
FingerSpin,2,26542080,280.5918
FingerSpin,2,27525120,283.8008
FingerSpin,2,28508160,281.5273
FingerSpin,2,29491200,288.5015
FingerSpin,2,30474240,294.5830
FingerSpin,2,31457280,298.7554
FingerSpin,2,32440320,300.3320
FingerSpin,2,33423360,305.4219
FingerSpin,2,34406400,306.1230
FingerSpin,2,35389440,311.0684
FingerSpin,2,36372480,313.5229
FingerSpin,2,37355520,317.9580
FingerSpin,2,38338560,320.9697
FingerSpin,2,39321600,323.9209
FingerSpin,2,40304640,318.9536
FingerSpin,2,41287680,320.9360
FingerSpin,2,42270720,323.2661
FingerSpin,2,43253760,327.1201
FingerSpin,2,44236800,323.8911
FingerSpin,2,45219840,326.6284
FingerSpin,2,46202880,330.0625
FingerSpin,2,47185920,331.1079
FingerSpin,2,48168960,340.0557
FingerSpin,2,49152000,344.9443
FingerSpin,2,50135040,349.9355
FingerSpin,2,51118080,356.0190
FingerSpin,2,52101120,361.8818
FingerSpin,2,53084160,367.3755
FingerSpin,2,54067200,375.2070
FingerSpin,2,55050240,380.7202
FingerSpin,2,56033280,383.2500
FingerSpin,2,57016320,385.5386
FingerSpin,2,57999360,386.9419
FingerSpin,2,58982400,337.7280
FingerSpin,2,59965440,345.6514
FingerSpin,2,60948480,353.7500
FingerSpin,2,61931520,362.9243
FingerSpin,2,62914560,372.5171
FingerSpin,2,63897600,380.5034
FingerSpin,2,64880640,374.2998
FingerSpin,2,65863680,378.1841
FingerSpin,2,66846720,324.3384
FingerSpin,2,67829760,341.9497
FingerSpin,2,68812800,354.5396
FingerSpin,2,69795840,369.4688
FingerSpin,2,70778880,380.6548
FingerSpin,2,71761920,383.6870
FingerSpin,2,72744960,386.2656
FingerSpin,2,73728000,386.3975
FingerSpin,2,74711040,387.6973
FingerSpin,3,1966080,0.6333
FingerSpin,3,2949120,0.6582
FingerSpin,3,3932160,1.2676
FingerSpin,3,4915200,7.7095
FingerSpin,3,5898240,28.4780
FingerSpin,3,6881280,41.4644
FingerSpin,3,7864320,58.5610
FingerSpin,3,8847360,86.9019
FingerSpin,3,9830400,126.5708
FingerSpin,3,10813440,171.9868
FingerSpin,3,11796480,209.2471
FingerSpin,3,12779520,240.1704
FingerSpin,3,13762560,268.4976
FingerSpin,3,14745600,288.8013
FingerSpin,3,15728640,308.5605
FingerSpin,3,16711680,323.7144
FingerSpin,3,17694720,336.8330
FingerSpin,3,18677760,347.3730
FingerSpin,3,19660800,354.0308
FingerSpin,3,20643840,362.0176
FingerSpin,3,21626880,367.2695
FingerSpin,3,22609920,373.0654
FingerSpin,3,23592960,376.5483
FingerSpin,3,24576000,376.0303
FingerSpin,3,25559040,375.3262
FingerSpin,3,26542080,376.8589
FingerSpin,3,27525120,376.1899
FingerSpin,3,28508160,383.2700
FingerSpin,3,29491200,387.7002
FingerSpin,3,30474240,389.0928
FingerSpin,3,31457280,389.5464
FingerSpin,3,32440320,386.7979
FingerSpin,3,33423360,391.5610
FingerSpin,3,34406400,388.3315
FingerSpin,3,35389440,394.3916
FingerSpin,3,36372480,396.1196
FingerSpin,3,37355520,398.9731
FingerSpin,3,38338560,385.1489
FingerSpin,3,39321600,391.6475
FingerSpin,3,40304640,395.1582
FingerSpin,3,41287680,396.2900
FingerSpin,3,42270720,393.8345
FingerSpin,3,43253760,396.4951
FingerSpin,3,44236800,402.8613
FingerSpin,3,45219840,402.9390
FingerSpin,3,46202880,404.4297
FingerSpin,3,47185920,409.4492
FingerSpin,3,48168960,371.8696
FingerSpin,3,49152000,380.0659
FingerSpin,3,50135040,385.4077
FingerSpin,3,51118080,392.5664
FingerSpin,3,52101120,398.0552
FingerSpin,3,53084160,325.6401
FingerSpin,3,54067200,361.4819
FingerSpin,3,55050240,380.3696
FingerSpin,3,56033280,398.2378
FingerSpin,3,57016320,407.7939
FingerSpin,3,57999360,416.3374
FingerSpin,3,58982400,422.4897
FingerSpin,3,59965440,426.3960
FingerSpin,3,60948480,428.0039
FingerSpin,3,61931520,430.9043
FingerSpin,3,62914560,358.3232
FingerSpin,3,63897600,373.2573
FingerSpin,3,64880640,382.6328
FingerSpin,3,65863680,392.5054
FingerSpin,3,66846720,398.7729
FingerSpin,3,67829760,406.8794
FingerSpin,3,68812800,408.3042
FingerSpin,3,69795840,411.5620
FingerSpin,3,70778880,414.7319
FingerSpin,3,71761920,417.7158
FingerSpin,3,72744960,417.5015
FingerSpin,3,73728000,404.2769
FingerSpin,3,74711040,410.8755
FingerSpin,4,1966080,0.5205
FingerSpin,4,2949120,2.1265
FingerSpin,4,3932160,6.7095
FingerSpin,4,4915200,21.1006
FingerSpin,4,5898240,39.4097
FingerSpin,4,6881280,62.1104
FingerSpin,4,7864320,86.4336
FingerSpin,4,8847360,114.3081
FingerSpin,4,9830400,140.3154
FingerSpin,4,10813440,171.9736
FingerSpin,4,11796480,202.9160
FingerSpin,4,12779520,233.1294
FingerSpin,4,13762560,256.6587
FingerSpin,4,14745600,272.9531
FingerSpin,4,15728640,287.5059
FingerSpin,4,16711680,300.2759
FingerSpin,4,17694720,310.3296
FingerSpin,4,18677760,320.6465
FingerSpin,4,19660800,328.5952
FingerSpin,4,20643840,336.9565
FingerSpin,4,21626880,345.0020
FingerSpin,4,22609920,352.3447
FingerSpin,4,23592960,358.6626
FingerSpin,4,24576000,361.0347
FingerSpin,4,25559040,367.4375
FingerSpin,4,26542080,311.9570
FingerSpin,4,27525120,328.6514
FingerSpin,4,28508160,344.1177
FingerSpin,4,29491200,354.7900
FingerSpin,4,30474240,356.6270
FingerSpin,4,31457280,367.0371
FingerSpin,4,32440320,372.2959
FingerSpin,4,33423360,379.3936
FingerSpin,4,34406400,379.7861
FingerSpin,4,35389440,382.6597
FingerSpin,4,36372480,369.8164
FingerSpin,4,37355520,385.3232
FingerSpin,4,38338560,389.8008
FingerSpin,4,39321600,395.9478
FingerSpin,4,40304640,335.3276
FingerSpin,4,41287680,351.9214
FingerSpin,4,42270720,365.0366
FingerSpin,4,43253760,376.7876
FingerSpin,4,44236800,363.8594
FingerSpin,4,45219840,391.2500
FingerSpin,4,46202880,398.8076
FingerSpin,4,47185920,404.2808
FingerSpin,4,48168960,408.0391
FingerSpin,4,49152000,326.8281
FingerSpin,4,50135040,344.2388
FingerSpin,4,51118080,357.7236
FingerSpin,4,52101120,368.1284
FingerSpin,4,53084160,374.6108
FingerSpin,4,54067200,382.9106
FingerSpin,4,55050240,387.9556
FingerSpin,4,56033280,394.6421
FingerSpin,4,57016320,375.1030
FingerSpin,4,57999360,385.9683
FingerSpin,4,58982400,395.0005
FingerSpin,4,59965440,400.8467
FingerSpin,4,60948480,406.7954
FingerSpin,4,61931520,409.8677
FingerSpin,4,62914560,338.3682
FingerSpin,4,63897600,354.2915
FingerSpin,4,64880640,365.7891
FingerSpin,4,65863680,376.8198
FingerSpin,4,66846720,382.1675
FingerSpin,4,67829760,384.6401
FingerSpin,4,68812800,351.5366
FingerSpin,4,69795840,365.7837
FingerSpin,4,70778880,379.7227
FingerSpin,4,71761920,389.0107
FingerSpin,4,72744960,396.1836
FingerSpin,4,73728000,398.9722
FingerSpin,4,74711040,401.0825
FingerSpin,5,1966080,0.5293
FingerSpin,5,2949120,0.4409
FingerSpin,5,3932160,1.7236
FingerSpin,5,4915200,7.1328
FingerSpin,5,5898240,11.8594
FingerSpin,5,6881280,18.5684
FingerSpin,5,7864320,32.8843
FingerSpin,5,8847360,57.7642
FingerSpin,5,9830400,90.9507
FingerSpin,5,10813440,130.3643
FingerSpin,5,11796480,163.8691
FingerSpin,5,12779520,195.4160
FingerSpin,5,13762560,221.9429
FingerSpin,5,14745600,246.0361
FingerSpin,5,15728640,264.9932
FingerSpin,5,16711680,282.9326
FingerSpin,5,17694720,297.4312
FingerSpin,5,18677760,311.3867
FingerSpin,5,19660800,320.3413
FingerSpin,5,20643840,331.9312
FingerSpin,5,21626880,343.8965
FingerSpin,5,22609920,355.2324
FingerSpin,5,23592960,366.4531
FingerSpin,5,24576000,377.5400
FingerSpin,5,25559040,389.5884
FingerSpin,5,26542080,398.3750
FingerSpin,5,27525120,408.3271
FingerSpin,5,28508160,388.9932
FingerSpin,5,29491200,400.9321
FingerSpin,5,30474240,35.1870
FingerSpin,5,31457280,412.2852
FingerSpin,5,32440320,417.6665
FingerSpin,5,33423360,426.3921
FingerSpin,5,34406400,71.3691
FingerSpin,5,35389440,430.1157
FingerSpin,5,36372480,87.8066
FingerSpin,5,37355520,434.2676
FingerSpin,5,38338560,116.7964
FingerSpin,5,39321600,437.5200
FingerSpin,5,40304640,411.6001
FingerSpin,5,41287680,421.3696
FingerSpin,5,42270720,409.5767
FingerSpin,5,43253760,417.3335
FingerSpin,5,44236800,431.6094
FingerSpin,5,45219840,436.6304
FingerSpin,5,46202880,410.5020
FingerSpin,5,47185920,412.0742
FingerSpin,5,48168960,422.2344
FingerSpin,5,49152000,428.8525
FingerSpin,5,50135040,435.6401
FingerSpin,5,51118080,419.1123
FingerSpin,5,52101120,427.5781
FingerSpin,5,53084160,424.4922
FingerSpin,5,54067200,432.0005
FingerSpin,5,55050240,387.9897
FingerSpin,5,56033280,396.8779
FingerSpin,5,57016320,405.4932
FingerSpin,5,57999360,412.4180
FingerSpin,5,58982400,418.9761
FingerSpin,5,59965440,428.2603
FingerSpin,5,60948480,390.6294
FingerSpin,5,61931520,399.4536
FingerSpin,5,62914560,178.3955
FingerSpin,5,63897600,418.1768
FingerSpin,5,64880640,383.4717
FingerSpin,5,65863680,401.5566
FingerSpin,5,66846720,390.2417
FingerSpin,5,67829760,398.4634
FingerSpin,5,68812800,177.8369
FingerSpin,5,69795840,399.9038
FingerSpin,5,70778880,412.5249
FingerSpin,5,71761920,419.5879
FingerSpin,5,72744960,411.2676
FingerSpin,5,73728000,418.0620
FingerSpin,5,74711040,426.1338
