step,reward,eval_type,seed
250112,0.0,pi,3
250112,0.2,mppi,3
500224,0.0,pi,3
500224,0.0,mppi,3
750080,22.6,pi,3
750080,33.1,mppi,3
1000192,1.2,pi,3
1000192,5.4,mppi,3
1250048,16.0,pi,3
1250048,115.7,mppi,3
1500160,104.8,pi,3
1500160,107.1,mppi,3
1750016,159.0,pi,3
1750016,141.1,mppi,3
2000128,116.8,pi,3
2000128,15.2,mppi,3
2250240,1.6,pi,3
2250240,9.0,mppi,3
2500096,245.1,pi,3
2500096,290.5,mppi,3
2750208,108.4,pi,3
2750208,252.1,mppi,3
3000064,9.1,pi,3
3000064,64.5,mppi,3
3250176,10.0,pi,3
3250176,12.6,mppi,3
3500032,330.4,pi,3
3500032,289.5,mppi,3
3750144,395.2,pi,3
3750144,281.5,mppi,3
4000000,432.9,pi,3
4000000,463.1,mppi,3
4250112,372.7,pi,3
4250112,489.9,mppi,3
4500224,461.9,pi,3
4500224,483.4,mppi,3
4750080,448.6,pi,3
4750080,505.2,mppi,3
5000192,494.5,pi,3
5000192,473.0,mppi,3
5250048,488.3,pi,3
5250048,366.8,mppi,3
5500160,502.1,pi,3
5500160,501.0,mppi,3
5750016,510.8,pi,3
5750016,523.3,mppi,3
6000128,520.1,pi,3
6000128,544.9,mppi,3
6250240,494.2,pi,3
6250240,521.9,mppi,3
6500096,528.5,pi,3
6500096,541.7,mppi,3
6750208,500.4,pi,3
6750208,353.4,mppi,3
7000064,509.6,pi,3
7000064,504.8,mppi,3
