step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.0064,0.0884,3.6,811.2
250112,mppi,1,0.0963,0.2709,12.875,350.0
500224,pi,1,0.1822,0.3666,12.8,261.4
500224,mppi,1,0.2052,0.4156,15.625,125.625
750080,pi,1,0.2402,0.4546,16.4,80.6
750080,mppi,1,0.2452,0.4161,16.375,97.875
1000192,pi,1,0.2584,0.4228,15.8,100.8
1000192,mppi,1,0.2527,0.3745,17.875,68.625
1250048,pi,1,0.2736,0.4342,16.8,67.2
1250048,mppi,1,0.2608,0.4354,16.25,60.75
1500160,pi,1,0.2606,0.4160,16.2,81.4
1500160,mppi,1,0.2796,0.4293,16.75,60.375
1750016,pi,1,0.2524,0.4400,16.0,70.6
1750016,mppi,1,0.2643,0.4515,16.75,68.125
