step,reward,eval_type,seed
250112,0.0,pi,42
250112,0.0,mppi,42
500224,44.4,pi,42
500224,81.9,mppi,42
750080,18.1,pi,42
750080,251.8,mppi,42
1000192,340.3,pi,42
1000192,317.2,mppi,42
1250048,330.9,pi,42
1250048,449.4,mppi,42
1500160,402.1,pi,42
1500160,445.0,mppi,42
1750016,403.3,pi,42
1750016,464.7,mppi,42
2000128,417.6,pi,42
2000128,471.8,mppi,42
2250240,483.2,pi,42
2250240,487.9,mppi,42
2500096,425.4,pi,42
2500096,453.6,mppi,42
2750208,470.1,pi,42
2750208,497.7,mppi,42
3000064,453.8,pi,42
3000064,505.2,mppi,42
