step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.0,mppi,1
500224,0.0,pi,1
500224,0.0,mppi,1
750080,0.0,pi,1
750080,0.0,mppi,1
1000192,0.0,pi,1
1000192,0.0,mppi,1
1250048,2.7,pi,1
1250048,5.1,mppi,1
1500160,81.7,pi,1
1500160,33.6,mppi,1
1750016,42.2,pi,1
1750016,63.2,mppi,1
2000128,0.0,pi,1
2000128,7.3,mppi,1
2250240,1.1,pi,1
2250240,0.1,mppi,1
2500096,3.1,pi,1
2500096,0.0,mppi,1
2750208,0.0,pi,1
2750208,0.0,mppi,1
3000064,0.0,pi,1
3000064,0.0,mppi,1
3250176,25.1,pi,1
3250176,2.8,mppi,1
3500032,84.9,pi,1
3500032,119.3,mppi,1
3750144,23.0,pi,1
3750144,51.7,mppi,1
4000000,6.5,pi,1
4000000,0.1,mppi,1
4250112,0.2,pi,1
4250112,0.4,mppi,1
4500224,0.1,pi,1
4500224,9.1,mppi,1
4750080,73.8,pi,1
4750080,66.8,mppi,1
5000192,87.5,pi,1
5000192,145.3,mppi,1
5250048,95.5,pi,1
5250048,191.5,mppi,1
5500160,112.8,pi,1
5500160,117.7,mppi,1
5750016,173.0,pi,1
5750016,207.3,mppi,1
6000128,46.1,pi,1
6000128,0.0,mppi,1
6250240,221.9,pi,1
6250240,0.0,mppi,1
6500096,344.5,pi,1
6500096,409.9,mppi,1
6750208,149.1,pi,1
6750208,127.4,mppi,1
7000064,68.8,pi,1
7000064,0.0,mppi,1
7250176,138.3,pi,1
7250176,288.7,mppi,1
7500032,114.3,pi,1
7500032,356.6,mppi,1
7750144,276.2,pi,1
7750144,125.2,mppi,1
8000000,237.5,pi,1
8000000,139.0,mppi,1
8250112,2.4,pi,1
8250112,0.0,mppi,1
8500224,5.3,pi,1
8500224,5.6,mppi,1
8750080,10.0,pi,1
8750080,11.7,mppi,1
9000192,9.6,pi,1
9000192,102.4,mppi,1
9250048,210.8,pi,1
9250048,0.0,mppi,1
9500160,240.5,pi,1
9500160,413.5,mppi,1
9750016,74.2,pi,1
9750016,268.5,mppi,1
10000128,0.0,pi,1
10000128,133.1,mppi,1
