step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,5,0.0000,0.0000,0.0,1000.0
250112,mppi,5,0.0024,0.0065,0.375,886.375
500224,pi,5,0.0092,0.0246,0.6,644.2
500224,mppi,5,0.0216,0.0239,1.0,299.875
750080,pi,5,0.4190,0.4504,13.6,54.2
750080,mppi,5,0.3922,0.4634,13.0,64.75
1000192,pi,5,0.4522,0.5188,11.6,61.6
1000192,mppi,5,0.4848,0.5705,11.0,53.75
1250048,pi,5,0.4840,0.5356,11.6,57.8
1250048,mppi,5,0.5050,0.5609,10.875,58.625
1500160,pi,5,0.4522,0.4942,12.2,59.0
1500160,mppi,5,0.4781,0.5129,12.125,49.0
1750016,pi,5,0.4556,0.5158,11.8,54.6
1750016,mppi,5,0.4705,0.5224,11.0,48.75
2000128,pi,5,0.4852,0.5080,12.6,52.2
2000128,mppi,5,0.5078,0.5438,11.625,49.25
2250240,pi,5,0.4798,0.5130,12.4,48.0
2250240,mppi,5,0.5018,0.5420,11.875,44.375
2500096,pi,5,0.4878,0.5190,12.2,52.8
2500096,mppi,5,0.4920,0.5361,12.125,45.75
2750208,pi,5,0.4890,0.5370,11.6,52.2
2750208,mppi,5,0.5031,0.5409,12.0,47.125
3000064,pi,5,0.4868,0.5112,12.0,46.6
3000064,mppi,5,0.5274,0.5551,11.375,46.625
