step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,3,0.0050,0.0442,2.6,275.0
250112,mppi,3,0.0015,0.0261,0.875,768.375
500224,pi,3,0.2462,0.2686,12.0,252.8
500224,mppi,3,0.2358,0.2539,8.75,410.75
750080,pi,3,0.4392,0.5884,9.4,64.8
750080,mppi,3,0.5100,0.7939,4.875,61.5
1000192,pi,3,0.4466,0.8912,2.2,68.8
1000192,mppi,3,0.4664,0.9483,0.375,50.0
1250048,pi,3,0.4982,0.9566,0.2,51.6
1250048,mppi,3,0.6345,0.9536,0.125,49.75
1500160,pi,3,0.6578,0.9478,0.6,47.0
1500160,mppi,3,0.6154,0.8964,16.0,41.75
1750016,pi,3,0.6940,0.9530,0.0,52.8
1750016,mppi,3,0.6426,0.9526,0.375,48.125
