step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.2304,0.3918,24.6,71.0
250112,mppi,1,0.1738,0.3335,20.125,195.75
500224,pi,1,0.1598,0.2702,15.0,72.8
500224,mppi,1,0.1379,0.2880,12.625,57.0
750080,pi,1,0.2212,0.4078,25.2,58.8
750080,mppi,1,0.2075,0.4169,26.5,74.5
1000192,pi,1,0.2314,0.4004,27.0,46.2
1000192,mppi,1,0.2189,0.4413,25.5,57.0
1250048,pi,1,0.2224,0.4012,26.8,44.6
1250048,mppi,1,0.2337,0.4002,27.5,58.25
1500160,pi,1,0.2316,0.3916,26.8,61.4
1500160,mppi,1,0.2351,0.4411,24.125,59.125
1750016,pi,1,0.2334,0.4538,23.2,56.0
1750016,mppi,1,0.2405,0.4636,23.375,59.125
2000128,pi,1,0.2368,0.4270,25.4,56.4
2000128,mppi,1,0.2472,0.5092,16.25,43.375
2250240,pi,1,0.2440,0.4524,24.6,31.6
2250240,mppi,1,0.2433,0.4600,24.625,44.375
2500096,pi,1,0.2374,0.4764,22.6,48.0
2500096,mppi,1,0.2401,0.4601,22.875,53.125
2750208,pi,1,0.2408,0.4392,24.6,58.2
2750208,mppi,1,0.2440,0.4355,24.25,49.25
3000064,pi,1,0.1846,0.3366,19.6,254.2
3000064,mppi,1,0.2316,0.4624,24.75,55.0
3250176,pi,1,0.2414,0.4338,24.8,55.6
3250176,mppi,1,0.2481,0.5059,17.5,67.75
3500032,pi,1,0.2386,0.4404,23.4,71.8
3500032,mppi,1,0.2199,0.4531,14.375,159.25
3750144,pi,1,0.2484,0.4346,24.4,58.6
3750144,mppi,1,0.2465,0.4984,18.25,51.75
4000000,pi,1,0.2460,0.4614,21.0,63.0
4000000,mppi,1,0.2236,0.4093,18.125,168.25
4250112,pi,1,0.2352,0.4338,24.8,59.4
4250112,mppi,1,0.2445,0.4754,20.625,51.125
4500224,pi,1,0.2372,0.4718,23.2,56.2
4500224,mppi,1,0.2399,0.4643,21.75,54.75
4750080,pi,1,0.2350,0.4228,22.8,97.4
4750080,mppi,1,0.2386,0.5111,15.75,55.0
5000192,pi,1,0.2382,0.4820,22.2,44.6
5000192,mppi,1,0.2431,0.4646,23.0,59.25
