step,reward,eval_type,seed
250112,339.0,pi,2
250112,338.7,mppi,2
500224,390.8,pi,2
500224,478.0,mppi,2
750080,503.1,pi,2
750080,534.4,mppi,2
1000192,519.5,pi,2
1000192,550.1,mppi,2
1250048,514.9,pi,2
1250048,563.2,mppi,2
1500160,540.8,pi,2
1500160,496.2,mppi,2
1750016,542.8,pi,2
1750016,555.7,mppi,2
2000128,541.4,pi,2
2000128,559.8,mppi,2
2250240,535.2,pi,2
2250240,557.8,mppi,2
2500096,535.7,pi,2
2500096,573.4,mppi,2
2750208,429.5,pi,2
2750208,567.7,mppi,2
3000064,545.1,pi,2
3000064,579.8,mppi,2
3250176,543.6,pi,2
3250176,573.8,mppi,2
3500032,552.2,pi,2
3500032,570.1,mppi,2
3750144,549.7,pi,2
3750144,572.2,mppi,2
