step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.1042,0.3740,4.6,497.8
250112,mppi,1,0.0751,0.3809,2.125,424.625
500224,pi,1,0.2234,0.2544,10.0,669.6
500224,mppi,1,0.1655,0.1869,7.125,758.25
750080,pi,1,0.5782,0.5854,23.2,241.0
750080,mppi,1,0.6548,0.6594,27.375,62.25
1000192,pi,1,0.7186,0.7278,29.2,51.0
1000192,mppi,1,0.6966,0.7003,28.375,54.25
1250048,pi,1,0.6546,0.7156,26.8,72.2
1250048,mppi,1,0.6264,0.6579,25.0,153.0
1500160,pi,1,0.7142,0.7206,28.6,61.8
1500160,mppi,1,0.7321,0.7348,28.875,50.25
1750016,pi,1,0.7112,0.7184,28.6,55.0
1750016,mppi,1,0.7019,0.7140,27.625,56.0
2000128,pi,1,0.7140,0.7182,29.2,56.2
2000128,mppi,1,0.6760,0.7039,28.125,44.5
2250240,pi,1,0.7008,0.7116,30.4,42.2
2250240,mppi,1,0.7176,0.7230,29.125,60.375
2500096,pi,1,0.7054,0.7152,30.6,44.4
2500096,mppi,1,0.7145,0.7361,28.875,46.75
2750208,pi,1,0.7142,0.7166,30.0,50.0
2750208,mppi,1,0.6042,0.6111,26.125,67.375
3000064,pi,1,0.7212,0.7222,29.8,45.0
3000064,mppi,1,0.5847,0.5933,25.875,35.5
3250176,pi,1,0.7238,0.7448,29.0,42.0
3250176,mppi,1,0.5927,0.5999,25.625,42.625
3500032,pi,1,0.7176,0.7202,29.0,55.6
3500032,mppi,1,0.7350,0.7418,28.75,45.375
3750144,pi,1,0.7198,0.7336,29.0,50.4
3750144,mppi,1,0.7252,0.7401,28.625,50.0
4000000,pi,1,0.7224,0.7256,28.8,61.0
4000000,mppi,1,0.6837,0.6920,27.25,40.875
4250112,pi,1,0.7112,0.7426,28.4,44.6
4250112,mppi,1,0.7321,0.7420,28.75,46.5
