step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.2,mppi,1
500224,2.7,pi,1
500224,1.2,mppi,1
750080,0.0,pi,1
750080,0.0,mppi,1
1000192,2.8,pi,1
1000192,0.0,mppi,1
1250048,0.0,pi,1
1250048,6.0,mppi,1
1500160,0.0,pi,1
1500160,0.1,mppi,1
1750016,0.0,pi,1
1750016,0.0,mppi,1
2000128,0.4,pi,1
2000128,1.8,mppi,1
2250240,57.5,pi,1
2250240,18.0,mppi,1
2500096,2.9,pi,1
2500096,2.5,mppi,1
2750208,0.8,pi,1
2750208,1.5,mppi,1
3000064,140.7,pi,1
3000064,66.2,mppi,1
3250176,261.3,pi,1
3250176,115.8,mppi,1
3500032,164.0,pi,1
3500032,174.2,mppi,1
